LOC_PID,NAME,LOC_CODE,LOC_DESC,STATE_PID,ST_ABBREV,COUNT_BY_GOV_FM,COUNT_BY_GOV_OD,COUNT_BY_INTERNAL_MODEL,COUNT_BY_3RD_PARTY,COUNT_LOW_AAD,COUNT_MEDIUM_AAD,COUNT_HIGH_AAD,COUNT_LOW_FREQUENCY,COUNT_MEDIUM_FREQUENCY,COUNT_HIGH_FREQUENCY,TOTAL_AAD,RANK_AAD
SA998,NORTON SUMMIT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3385,WONGA BEACH,G,GAZETTED LOCALITY,3,QLD,0,0,0,664,0,0,0,0,0,0,31000,2110
QLD348,BOWEN HILLS,G,GAZETTED LOCALITY,3,QLD,0,831,0,0,821,10,0,831,0,0,13000,2747
NSW610,BROOMS HEAD,G,GAZETTED LOCALITY,1,NSW,0,0,187,0,187,0,0,187,0,0,0,4537
NSW651,BUDGEWOI,G,GAZETTED LOCALITY,1,NSW,1607,0,286,0,1540,244,109,1504,273,116,414000,566
NSW680,BUNDAGEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2587,SCOTCHY POCKET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA1526,WILLIAMSTOWN,G,GAZETTED LOCALITY,4,SA,0,0,0,1233,0,0,0,0,0,0,22000,2374
SA1534,WILLUNGA HILL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1153,HEATHCOTE JUNCTION,G,GAZETTED LOCALITY,2,VIC,0,0,307,0,307,0,0,307,0,0,0,4537
QLD355,BOYNEWOOD,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS308,LACHLAN,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS32,BARRINGTON,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS312,LAKE MARGARET,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS315,LALLA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
SA1491,WEST BEACH,G,GAZETTED LOCALITY,4,SA,0,0,2466,108,1928,370,168,1889,274,303,685000,386
SA1494,WEST HINDMARSH,G,GAZETTED LOCALITY,4,SA,0,0,927,0,927,0,0,927,0,0,1000,3971
SA1521,WILD HORSE PLAINS,G,GAZETTED LOCALITY,4,SA,0,0,0,48,0,0,0,0,0,0,0,4537
SA1575,WOOLUMBOOL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1158,HEDLEY,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1970,MORGANVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD853,DICKY BEACH,G,GAZETTED LOCALITY,3,QLD,1279,0,0,0,1279,0,0,1279,0,0,0,4537
QLD865,DIWAN,G,GAZETTED LOCALITY,3,QLD,0,0,0,128,0,0,0,0,0,0,1000,3971
TAS537,RED HILLS,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS538,REDPA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS527,QUEENS DOMAIN,G,GAZETTED LOCALITY,6,TAS,0,0,1,0,1,0,0,1,0,0,0,4537
SA1557,WONUARRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1566,WOODVILLE GARDENS,G,GAZETTED LOCALITY,4,SA,0,0,1382,0,1382,0,0,1382,0,0,0,4537
SA1574,WOOLSHEDS,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1118,HALLORA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1148,HAZELWOOD NORTH,G,GAZETTED LOCALITY,2,VIC,0,0,438,0,438,0,0,438,0,0,0,4537
SA1527,WILLOCHRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1579,WORROLONG,G,GAZETTED LOCALITY,4,SA,0,0,124,0,124,0,0,124,0,0,0,4537
VIC1133,HARRIETVILLE,G,GAZETTED LOCALITY,2,VIC,30,0,90,0,74,34,12,78,42,0,66000,1581
TAS540,REEKARA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
NSW316,BERRICO,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3193,PEAK HILL,G,GAZETTED LOCALITY,1,NSW,0,0,600,0,598,2,0,599,1,0,1000,3971
NSW3217,PERTHVILLE,G,GAZETTED LOCALITY,1,NSW,0,0,25,186,23,2,0,24,1,0,77000,1476
QLD1462,JARDINE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD339,BOOYAL,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
VIC113,BALLENDELLA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3243,PINE RIDGE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1463,JARDINE RIVER,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1492,JULATTEN,G,GAZETTED LOCALITY,3,QLD,0,0,0,190,0,0,0,0,0,0,0,4537
NSW3184,PARRAMATTA,G,GAZETTED LOCALITY,1,NSW,13915,0,68,0,13651,143,189,13503,253,227,494000,498
QLD1464,JARRA CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3364,WARRABER ISLET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4395,WOMBARRA,G,GAZETTED LOCALITY,1,NSW,16,0,427,0,443,0,0,443,0,0,1000,3971
QLD2274,OLD COORANGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD830,DEAGON,G,GAZETTED LOCALITY,3,QLD,0,0,2241,0,2031,131,79,2050,87,104,247000,791
QLD3348,LOCKHART RIVER,G,GAZETTED LOCALITY,3,QLD,0,0,0,227,0,0,0,0,0,0,0,4537
SA1539,WINDSOR GARDENS,G,GAZETTED LOCALITY,4,SA,0,0,2872,1,2871,0,1,2871,0,1,9000,2994
SA1580,WRATTONBULLY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1130,HARCOURT NORTH,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1477,JOBS GATE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1490,JUBILEE POCKET,G,GAZETTED LOCALITY,3,QLD,0,0,1074,0,1074,0,0,1074,0,0,0,4537
QLD3386,GROPER CREEK,G,GAZETTED LOCALITY,3,QLD,105,0,0,0,0,105,0,105,0,0,11000,2865
QLD3387,KAIRABAH,G,GAZETTED LOCALITY,3,QLD,0,0,19,0,19,0,0,19,0,0,0,4537
QLD114,BACK PLAINS,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1150,GLADFIELD,G,GAZETTED LOCALITY,3,QLD,0,0,11,0,11,0,0,11,0,0,1000,3971
QLD3187,WITTA,G,GAZETTED LOCALITY,3,QLD,0,0,464,0,464,0,0,464,0,0,0,4537
QLD1975,MORTON VALE,G,GAZETTED LOCALITY,3,QLD,0,0,34,0,34,0,0,34,0,0,0,4537
QLD1979,MOSQUITO CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1988,MOUNT ARCHER,G,GAZETTED LOCALITY,3,QLD,51,0,8,0,59,0,0,59,0,0,0,4537
QLD1989,MOUNT BARNEY,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2010,MOUNT EMLYN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD863,DIRRANBANDI,G,GAZETTED LOCALITY,3,QLD,0,0,0,537,0,0,0,0,0,0,14000,2684
QLD895,DUCHESS,G,GAZETTED LOCALITY,3,QLD,0,0,0,42,0,0,0,0,0,0,0,4537
QLD2572,SANDSTONE POINT,G,GAZETTED LOCALITY,3,QLD,2295,0,0,0,2287,5,3,2283,5,7,39000,1952
SA1537,WILMINGTON,G,GAZETTED LOCALITY,4,SA,0,0,0,343,0,0,0,0,0,0,40000,1936
SA157,BRINKLEY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1129,HARCOURT,G,GAZETTED LOCALITY,2,VIC,0,0,320,0,296,11,13,306,14,0,38000,1967
NSW2470,MAISON DIEU,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1258,GREEN HILL,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1512,KANGAROO POINT,G,GAZETTED LOCALITY,3,QLD,0,7470,0,0,4604,1854,1012,6970,489,11,1028000,261
VIC1119,HALLS GAP,G,GAZETTED LOCALITY,2,VIC,128,0,573,0,568,133,0,573,128,0,108000,1263
NSW345,BIG JACKS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3459,ROUS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1753,MA MA CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1739,GOSFORD,G,GAZETTED LOCALITY,1,NSW,2692,0,0,0,2692,0,0,2692,0,0,0,4537
NSW1757,GRASMERE,G,GAZETTED LOCALITY,1,NSW,602,0,175,0,753,19,5,772,3,2,56000,1697
NSW684,BUNDELLA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW710,BURRA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW729,BURRUMBUTTOCK,G,GAZETTED LOCALITY,1,NSW,0,0,76,28,47,28,1,62,14,0,15000,2643
NSW73,ARDGLEN,G,GAZETTED LOCALITY,1,NSW,0,0,26,0,25,1,0,26,0,0,1000,3971
QLD2661,SOUTH MISSION BEACH,G,GAZETTED LOCALITY,3,QLD,0,0,740,107,717,23,0,717,23,0,20000,2443
SA210006197,MOUNT WILLOUGHBY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA237,CHAPEL HILL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3235,PIMLICO,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1506,KALLANGUR,G,GAZETTED LOCALITY,3,QLD,9623,0,0,0,9435,79,109,9436,23,164,785000,351
SA588,HOPE VALLEY,G,GAZETTED LOCALITY,4,SA,0,0,4683,0,4683,0,0,4683,0,0,0,4537
SA620,JOHNBURGH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2982,UPPER DAINTREE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA568,HIGHBURY,G,GAZETTED LOCALITY,4,SA,0,0,2843,0,2843,0,0,2843,0,0,1000,3971
SA585,HONITON,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA592,HOSKIN CORNER,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA601,INGLE FARM,G,GAZETTED LOCALITY,4,SA,0,0,4279,0,4279,0,0,4279,0,0,0,4537
SA651,KELLY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA654,KENSINGTON PARK,G,GAZETTED LOCALITY,4,SA,0,0,0,1218,0,0,0,0,0,0,218000,860
NSW1944,HOLSWORTHY,G,GAZETTED LOCALITY,1,NSW,1291,0,21,0,1309,3,0,1312,0,0,3000,3575
NSW1992,ILFORD,G,GAZETTED LOCALITY,1,NSW,0,0,37,0,33,1,3,34,3,0,14000,2684
NT70,DAGURAGU,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
NT91,EATON,G,GAZETTED LOCALITY,7,NT,0,0,0,440,0,0,0,0,0,0,1000,3971
QLD2963,TURALLIN,G,GAZETTED LOCALITY,3,QLD,0,0,41,0,6,34,1,6,34,1,23000,2339
SA600,HYNAM,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA605,INMAN VALLEY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA24,ANGAS PLAINS,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2897,THURINGOWA CENTRAL,G,GAZETTED LOCALITY,3,QLD,0,0,796,0,796,0,0,796,0,0,1000,3971
SA30,ANTECHAMBER BAY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2945,TRAVESTON,G,GAZETTED LOCALITY,3,QLD,0,0,46,0,24,20,2,24,20,2,21000,2404
SA602,INGLEWOOD,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA606,INNAMINCKA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3373,MIRRIWINNI,G,GAZETTED LOCALITY,3,QLD,0,0,0,119,0,0,0,0,0,0,1000,3971
QLD3382,PENTLAND,G,GAZETTED LOCALITY,3,QLD,0,0,0,246,0,0,0,0,0,0,44000,1873
QLD342,BORONIA HEIGHTS,G,GAZETTED LOCALITY,3,QLD,0,0,3200,0,3200,0,0,3200,0,0,0,4537
SA32,APOINGA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD28,ALDOGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD751,CRAIGLIE,G,GAZETTED LOCALITY,3,QLD,0,0,0,835,0,0,0,0,0,0,1000,3971
QLD752,CRAIGNISH,G,GAZETTED LOCALITY,3,QLD,0,0,1159,0,1159,0,0,1159,0,0,0,4537
SA613,JAMES WELL,G,GAZETTED LOCALITY,4,SA,0,0,121,20,119,1,1,119,0,2,7000,3147
SA614,JAMESTOWN,G,GAZETTED LOCALITY,4,SA,0,0,942,0,810,70,62,803,19,120,183000,956
SA656,KEPA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1215,HURSTBRIDGE,G,GAZETTED LOCALITY,2,VIC,0,0,1222,0,1222,0,0,1222,0,0,1000,3971
VIC1229,INVERMAY,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1237,IRREWILLIPE EAST,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1254,JEERALANG JUNCTION,G,GAZETTED LOCALITY,2,VIC,0,0,19,0,19,0,0,19,0,0,0,4537
NSW2730,MOORBEL,G,GAZETTED LOCALITY,1,NSW,0,0,117,0,112,2,3,114,3,0,17000,2565
NSW282,BEMBOKA,G,GAZETTED LOCALITY,1,NSW,0,0,331,0,331,0,0,331,0,0,0,4537
QLD1327,HARRISVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,177,0,0,0,0,0,0,1000,3971
QLD2814,TANSEY,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2826,TAROOM,G,GAZETTED LOCALITY,3,QLD,18,0,0,642,0,18,0,0,18,0,128000,1166
QLD2841,TENNYSON,G,GAZETTED LOCALITY,3,QLD,0,383,0,0,0,119,264,188,189,6,937000,287
SA390,ELIZABETH SOUTH,G,GAZETTED LOCALITY,4,SA,0,0,155,1396,155,0,0,155,0,0,66000,1581
NSW646,BUDDABADAH,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW658,BULAHDELAH,G,GAZETTED LOCALITY,1,NSW,0,0,858,0,581,134,143,715,143,0,632000,418
QLD2568,SAMSONVALE,G,GAZETTED LOCALITY,3,QLD,76,0,0,0,76,0,0,76,0,0,0,4537
QLD2591,SCRUBBY MOUNTAIN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA1511,WHITWARTA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1746,LYNAM,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3297,YARRADEN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS453,NILE,G,GAZETTED LOCALITY,6,TAS,0,0,31,0,0,0,31,0,0,31,180000,971
TAS459,NORTH SCOTTSDALE,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS478,OSMASTON,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC132,BANNOCKBURN,G,GAZETTED LOCALITY,2,VIC,0,0,2091,0,2091,0,0,2091,0,0,0,4537
VIC1343,KILLARNEY,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1361,KINNABULLA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1382,KOORLONG,G,GAZETTED LOCALITY,2,VIC,0,0,0,38,0,0,0,0,0,0,0,4537
VIC1386,KOOROOMAN,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
SA639,KAPINNIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA650,KELLIDIE BAY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA655,KENT TOWN,G,GAZETTED LOCALITY,4,SA,0,0,0,746,0,0,0,0,0,0,86000,1399
VIC1217,IGUANA CREEK,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1231,IONA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1236,IRREWILLIPE,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
QLD757,CREMORNE,G,GAZETTED LOCALITY,3,QLD,0,0,0,66,0,0,0,0,0,0,513000,490
TAS5,ACTON,G,GAZETTED LOCALITY,6,TAS,0,0,690,0,690,0,0,690,0,0,0,4537
TAS501,PETCHEYS BAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3074,WARRAMI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3079,WASHPOOL,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3101,WELLCAMP,G,GAZETTED LOCALITY,3,QLD,0,0,50,0,50,0,0,50,0,0,0,4537
TAS414,MONTUMANA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS429,MOUNT RUMNEY,G,GAZETTED LOCALITY,6,TAS,0,0,135,0,135,0,0,135,0,0,0,4537
TAS484,PALOONA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS427,MOUNT NELSON,G,GAZETTED LOCALITY,6,TAS,0,0,1371,0,1371,0,0,1371,0,0,0,4537
TAS455,NORTH BRUNY,G,GAZETTED LOCALITY,6,TAS,0,0,49,0,49,0,0,49,0,0,0,4537
TAS497,PELVERATA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1376,KOOLOONONG,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
QLD755,CRAWFORD,G,GAZETTED LOCALITY,3,QLD,0,0,102,0,101,1,0,101,1,0,1000,3971
NSW198,BARIGAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NT87,EAST ARM,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2919,TOOBEAH,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2954,TUCHEKOI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA610,IRONSTONE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA575,HILLTOWN,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA587,HOPE GAP,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA608,IRON KNOB,G,GAZETTED LOCALITY,4,SA,0,0,0,315,0,0,0,0,0,0,0,4537
SA612,JABUK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2648,SOMERSET DAM,G,GAZETTED LOCALITY,3,QLD,0,0,128,0,128,0,0,128,0,0,1000,3971
SA210006191,KALKAROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006201,BLACK HILL STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006239,BINDARRAH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006246,QUONDONG,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA222,CAROLINE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA57,BALAKLAVA,G,GAZETTED LOCALITY,4,SA,0,0,0,1259,0,0,0,0,0,0,128000,1166
SA596,HUDDLESTON,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA591,HORSNELL GULLY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA597,HUMBUG SCRUB,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA624,JUPITER CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1015,EURAMO,G,GAZETTED LOCALITY,3,QLD,0,0,15,0,0,0,15,0,0,15,38000,1967
QLD2960,TUMMAVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2975,UPPER BARRON,G,GAZETTED LOCALITY,3,QLD,0,0,0,53,0,0,0,0,0,0,0,4537
QLD2983,UPPER DARADGEE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA593,HOUGHTON,G,GAZETTED LOCALITY,4,SA,0,0,112,0,112,0,0,112,0,0,0,4537
SA594,HOVE,G,GAZETTED LOCALITY,4,SA,0,0,1707,0,1707,0,0,1707,0,0,0,4537
SA609,IRONBANK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA622,JULANKA HOLDINGS,G,GAZETTED LOCALITY,4,SA,0,0,0,10,0,0,0,0,0,0,4000,3444
SA626,KAINTON,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3062,WANGETTI,G,GAZETTED LOCALITY,3,QLD,0,0,0,24,0,0,0,0,0,0,2000,3730
QLD309,BOLLIER,G,GAZETTED LOCALITY,3,QLD,0,0,58,15,32,25,1,32,25,1,20000,2443
TAS416,MOONAH,G,GAZETTED LOCALITY,6,TAS,0,0,2862,0,2862,0,0,2862,0,0,0,4537
TAS428,MOUNT ROLAND,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS443,NATONE,G,GAZETTED LOCALITY,6,TAS,0,0,45,0,45,0,0,45,0,0,0,4537
TAS452,NIETTA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS486,PARATTAH,G,GAZETTED LOCALITY,6,TAS,0,0,59,0,59,0,0,59,0,0,0,4537
SA648,KEILIRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3054,WALTER LEVER ESTATE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS415,MOOGARA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS440,NABOWLA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS485,PARADISE,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1359,KINGSTON,G,GAZETTED LOCALITY,2,VIC,0,0,64,0,64,0,0,64,0,0,0,4537
VIC1219,ILLAWARRA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1230,INVERMAY PARK,G,GAZETTED LOCALITY,2,VIC,0,0,770,0,770,0,0,770,0,0,0,4537
VIC1243,JACKASS FLAT,G,GAZETTED LOCALITY,2,VIC,0,4,108,0,112,0,0,112,0,0,0,4537
VIC1248,JANCOURT,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
SA621,JOSLIN,G,GAZETTED LOCALITY,4,SA,0,0,0,555,0,0,0,0,0,0,26000,2244
SA632,KANGARILLA,G,GAZETTED LOCALITY,4,SA,0,0,45,0,40,0,5,40,0,5,14000,2684
QLD1118,GARGETT,G,GAZETTED LOCALITY,3,QLD,0,0,26,0,26,0,0,26,0,0,2000,3730
QLD3086,WATSONVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,173,0,0,0,0,0,0,3000,3575
QLD3090,WATTLEBANK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3099,WEIR RIVER,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS446,NELSON BAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS450,NEWSTEAD,G,GAZETTED LOCALITY,6,TAS,0,0,14,2917,14,0,0,14,0,0,305000,699
TAS503,PIPERS BROOK,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1338,KIATA,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
TAS469,OAKS,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS471,OCEAN VISTA,G,GAZETTED LOCALITY,6,TAS,0,0,170,0,170,0,0,170,0,0,0,4537
TAS474,OONAH,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1364,KIRWANS BRIDGE,G,GAZETTED LOCALITY,2,VIC,0,91,0,0,90,0,1,90,0,1,4000,3444
